日期,開盤(元),最高(元),最低(元),收盤(元),成交量(張),外資買賣超(張),投信買賣超(張),自營商買賣超(張),法人合計(張),融資餘額(張),融券餘額(張),融資買進(張),融券賣出(張),MA5(元),MA10(元),MA20(元),MA60(元),Vol_MA5(張),Vol_MA20(張),MACD(元),MACD_Signal(元),MACD_Hist(元),K值(%),D值(%),RSI14(%),BB_Upper(元),BB_Mid(元),BB_Lower(元),BB_%B(%),BIAS5(%),BIAS20(%),量比(倍),訊號
2025-12-09,286.76,289.16,281.48,283.88,14925,2652.0,-6.0,26.0,2672.0,13710,606,305,17,283.5,277.79,271.08,275.96,14790,14426,2.3,-0.14,2.44,83.81,89.95,60.6,289.86,271.08,252.29,0.8408,0.13,4.72,1.01,MACD多頭 | KD死叉 | KD超買
2025-12-10,285.32,286.28,279.09,280.52,10023,2342.0,172.0,-59.0,2455.0,13707,597,290,29,283.5,279.04,271.29,276.32,13859,14142,2.35,0.36,1.99,76.36,83.72,55.92,290.42,271.29,252.17,0.7412,-1.05,3.4,0.72,MACD多頭 | KD死叉 | 外投同步買進
2025-12-11,282.92,282.92,275.73,276.21,10862,1113.0,-474.0,193.0,832.0,13575,603,324,36,282.25,279.66,271.44,276.54,13744,13439,2.01,0.69,1.32,57.96,72.71,50.53,290.67,271.44,252.2,0.6241,-2.14,1.76,0.79,MACD多頭 | KD死叉
2025-12-12,278.13,278.61,273.81,274.77,6162,1174.0,-46.0,255.0,1383.0,13499,587,186,3,280.14,280.09,271.77,276.71,10599,12766,1.62,0.88,0.74,33.91,56.07,48.84,290.99,271.77,252.55,0.578,-1.92,1.1,0.58,MACD多頭 | KD死叉
2025-12-15,270.93,273.81,269.01,273.33,8298,756.0,15.0,209.0,980.0,13595,582,226,29,277.74,279.9,272.2,276.9,10054,12517,1.17,0.93,0.24,19.49,37.12,47.14,291.14,272.2,253.27,0.5298,-1.59,0.42,0.83,MACD多頭 | KD超賣 | 外投同步買進
2025-12-16,270.45,270.93,261.82,261.82,26216,-14500.0,519.0,78.0,-13903.0,14256,542,782,6,273.33,278.41,272.35,276.9,12312,12905,-0.11,0.72,-0.84,9.23,20.88,36.26,290.9,272.35,253.8,0.2163,-4.21,-3.87,2.13,MACD空頭 | KD超賣 | 法人強勢賣超
2025-12-17,258.47,259.9,254.15,254.15,49191,-36039.0,-154.0,148.0,-36045.0,16241,495,2304,76,268.06,275.78,272.25,276.66,20146,14652,-1.73,0.23,-1.96,7.15,11.96,31.11,291.17,272.25,253.33,0.0217,-5.19,-6.65,2.44,MACD空頭 | KD超賣 | 法人強勢賣超 | 外投同步拋售
2025-12-18,254.15,254.63,249.35,249.35,26916,-13879.0,23.0,999.0,-12857.0,17033,446,1213,42,262.68,272.47,271.58,276.33,23357,15491,-3.35,-0.48,-2.87,0.0,5.46,28.4,292.74,271.58,250.42,-0.0253,-5.07,-8.19,1.15,MACD空頭 | KD超賣 | RSI超賣 | 法人強勢賣超
2025-12-19,251.75,254.15,250.79,254.15,21950,-9455.0,698.0,495.0,-8262.0,17071,442,564,30,258.56,269.35,271.34,276.07,26514,15913,-4.21,-1.23,-2.98,4.02,3.72,34.55,293.2,271.34,249.48,0.1068,-1.71,-6.34,0.83,MACD空頭 | KD金叉 | KD超賣 | 法人強勢賣超
2025-12-22,256.55,257.51,254.15,256.07,18882,-9665.0,935.0,936.0,-7794.0,17569,432,969,16,255.11,266.42,271.1,275.76,28631,16114,-4.68,-1.92,-2.76,10.08,4.7,36.89,293.54,271.1,248.66,0.1651,0.38,-5.54,0.66,MACD空頭 | KD金叉 | KD超賣 | 法人強勢賣超
2025-12-23,257.03,257.03,252.71,253.67,17223,-6818.0,687.0,518.0,-5613.0,17884,400,628,20,253.48,263.4,270.6,275.46,26832,16509,-5.18,-2.57,-2.61,14.37,9.49,35.2,294.16,270.6,247.04,0.1407,0.07,-6.26,0.64,MACD空頭 | KD金叉 | KD超賣 | 法人強勢賣超
2025-12-24,254.63,256.07,252.71,253.19,14382,-5492.0,478.0,973.0,-4041.0,18064,365,422,2,253.29,260.67,269.85,275.12,19871,16756,-5.56,-3.17,-2.39,14.73,13.06,34.85,294.65,269.85,245.05,0.1641,-0.04,-6.17,0.72,MACD空頭 | KD金叉 | KD超賣
2025-12-26,254.15,254.15,250.31,252.23,15952,-5418.0,-693.0,281.0,-5830.0,18346,353,552,2,253.86,258.27,268.97,274.77,17678,17231,-5.86,-3.71,-2.16,12.59,13.9,34.13,294.99,268.97,242.94,0.1784,-0.64,-6.22,0.9,MACD空頭 | KD超賣 | 法人強勢賣超 | 外投同步拋售
2025-12-29,251.27,254.15,249.83,252.23,14325,-5285.0,98.0,152.0,-5035.0,18189,330,628,8,253.48,256.02,268.06,274.34,16153,17316,-6.04,-4.17,-1.86,12.75,13.36,34.13,295.11,268.06,241.0,0.2076,-0.49,-5.91,0.89,MACD空頭 | KD超賣 | 法人強勢賣超
2025-12-30,252.23,252.23,249.83,252.23,11969,-4199.0,-438.0,200.0,-4437.0,18490,377,493,63,252.71,253.91,266.9,273.96,14770,17094,-6.1,-4.56,-1.55,17.47,14.27,34.13,294.63,266.9,239.18,0.2353,-0.19,-5.5,0.81,MACD空頭 | KD金叉 | KD超賣 | 外投同步拋售
2025-12-31,252.71,261.34,252.71,260.86,23870,1352.0,1259.0,1397.0,4008.0,17850,385,1115,39,254.15,253.81,266.11,273.61,16100,17509,-5.4,-4.73,-0.67,45.55,25.26,46.53,293.56,266.11,238.67,0.4043,2.64,-1.97,1.48,MACD空頭 | KD金叉 | 外投同步買進
2026-01-02,262.78,268.54,258.94,265.66,22740,5402.0,863.0,368.0,6633.0,17130,416,821,47,256.64,254.96,265.37,273.24,17771,17912,-4.4,-4.66,0.26,69.3,44.11,51.94,291.97,265.37,238.77,0.5055,3.51,0.11,1.28,MACD多頭 | KD金叉 | 法人強勢買超 | 外投同步買進
2026-01-05,266.14,268.54,263.74,266.62,25469,-4150.0,190.0,-60.0,-4020.0,16891,402,690,13,259.52,256.69,264.58,272.76,19675,18613,-3.49,-4.43,0.93,90.11,68.32,52.97,289.95,264.58,239.21,0.5402,2.74,0.77,1.29,MACD多頭 | KD超買
2026-01-06,265.66,270.45,262.3,270.45,23581,3481.0,-219.0,942.0,4204.0,17007,396,864,14,263.16,258.32,263.84,272.37,21526,18698,-2.44,-4.03,1.59,91.45,83.62,56.92,287.46,263.84,240.21,0.64,2.77,2.51,1.1,MACD多頭 | KD超買
2026-01-07,270.45,273.33,269.01,270.45,18766,-920.0,-167.0,156.0,-931.0,16574,400,464,7,266.81,259.76,263.09,272.12,22885,19085,-1.58,-3.54,1.96,92.49,91.35,56.92,284.72,263.09,241.46,0.6701,1.36,2.8,0.82,MACD多頭 | KD超買 | 外投同步拋售
2026-01-08,269.01,269.49,260.86,261.82,23946,-6399.0,-71.0,-230.0,-6700.0,16781,406,701,31,267.0,260.57,261.99,271.77,22900,19536,-1.58,-3.15,1.57,79.59,87.84,46.67,281.28,261.99,242.7,0.4956,-1.94,-0.06,1.05,MACD多頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2026-01-09,266.62,275.73,265.66,271.41,49358,23712.0,44.0,-1033.0,22723.0,15594,464,566,85,268.15,262.4,261.53,271.76,28224,21503,-0.8,-2.68,1.88,74.03,82.04,56.12,279.35,261.53,243.71,0.7771,1.22,3.78,1.75,MACD多頭 | KD死叉 | 法人強勢買超 | 外投同步買進
2026-01-12,273.81,274.29,266.62,269.01,20629,-5153.0,-188.0,-156.0,-5497.0,15684,439,574,11,268.63,264.07,261.17,271.67,27256,21991,-0.37,-2.22,1.85,69.47,74.36,53.57,278.01,261.17,244.34,0.7327,0.14,3.0,0.76,MACD多頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2026-01-13,272.37,273.33,265.66,267.58,16836,1999.0,411.0,-56.0,2354.0,15447,448,347,21,268.05,265.61,260.81,271.47,25907,22525,-0.14,-1.8,1.66,73.99,72.49,52.04,276.71,260.81,244.92,0.7129,-0.18,2.6,0.65,MACD多頭 | KD金叉 | 外投同步買進
2026-01-14,270.45,275.25,268.54,274.29,27757,10567.0,-284.0,47.0,10330.0,15177,455,583,23,268.82,267.81,260.86,271.43,27705,23498,0.58,-1.33,1.9,76.69,73.38,58.07,276.92,260.86,244.81,0.9181,2.03,5.15,1.0,MACD多頭 | KD金叉 | 法人強勢買超
2026-01-15,273.81,273.81,268.06,271.41,15473,-2682.0,769.0,53.0,-1860.0,15199,463,262,24,270.74,268.87,261.34,271.21,26011,22961,0.9,-0.88,1.78,75.66,75.45,54.88,278.08,261.34,244.61,0.8008,0.25,3.85,0.59,MACD多頭 | KD金叉
2026-01-16,274.29,278.13,273.81,277.65,23531,11798.0,-603.0,6.0,11201.0,14335,555,360,97,271.99,270.07,262.52,271.19,20845,21678,1.64,-0.38,2.02,86.53,79.63,60.0,280.39,262.52,244.65,0.9234,2.08,5.76,1.13,MACD多頭 | KD超買 | 法人強勢買超
2026-01-19,276.69,276.69,269.97,270.45,15903,-5635.0,212.0,-234.0,-5657.0,14554,480,580,6,272.28,270.45,263.57,271.07,19900,21127,1.63,0.02,1.6,74.57,78.92,52.59,280.64,263.57,246.5,0.7015,-0.67,2.61,0.8,MACD多頭 | KD死叉 | 法人強勢賣超
2026-01-20,269.49,270.45,265.66,266.14,13459,-2717.0,-201.0,-233.0,-3151.0,14657,469,412,27,271.99,270.02,264.17,270.81,19225,20703,1.26,0.27,0.99,61.11,74.07,48.7,280.68,264.17,247.66,0.5596,-2.15,0.75,0.7,MACD多頭 | KD死叉 | 外投同步拋售
2026-01-21,264.22,268.06,262.3,263.74,14842,-683.0,-574.0,40.0,-1217.0,14840,447,538,26,269.88,269.35,264.55,270.26,16642,20501,0.76,0.37,0.39,31.73,55.8,46.64,280.62,264.55,248.48,0.4747,-2.28,-0.31,0.89,MACD多頭 | KD死叉 | 外投同步拋售
2026-01-22,268.06,271.41,267.1,271.41,15749,6991.0,-53.0,3.0,6941.0,14406,425,152,22,269.88,270.31,265.44,269.93,16697,20427,0.97,0.49,0.48,32.41,41.75,53.43,280.93,265.44,249.95,0.6927,0.57,2.25,0.94,MACD多頭 | KD死叉 | 法人強勢買超
2026-01-23,272.85,273.81,267.1,268.54,12106,436.0,-427.0,5.0,14.0,14462,452,318,35,268.06,270.02,266.21,269.48,14412,20313,0.9,0.57,0.33,35.35,33.16,50.83,280.63,266.21,251.79,0.5808,0.18,0.88,0.84,MACD多頭 | KD金叉
2026-01-26,271.41,275.25,269.01,275.25,18267,11626.0,-80.0,26.0,11572.0,14774,475,859,47,269.02,270.65,267.36,269.17,14885,20429,1.37,0.73,0.64,59.59,42.45,56.21,280.71,267.36,254.01,0.7954,2.32,2.95,1.23,MACD多頭 | KD金叉 | 法人強勢買超
2026-01-27,275.73,278.13,273.33,275.73,11017,5113.0,-263.0,-29.0,4821.0,14473,470,240,5,270.93,271.46,268.54,268.97,14396,20263,1.76,0.94,0.82,68.69,54.54,56.57,280.33,268.54,256.74,0.8051,1.77,2.68,0.77,MACD多頭 | KD金叉
2026-01-28,276.21,280.04,272.85,275.25,14967,2299.0,-533.0,-10.0,1756.0,14526,443,499,10,273.24,271.56,269.69,268.8,14421,20413,2.01,1.15,0.85,79.88,69.39,56.07,279.01,269.69,260.36,0.7983,0.74,2.06,1.04,MACD多頭 | KD金叉
2026-01-29,275.25,276.21,269.97,271.41,10987,751.0,-46.0,1014.0,1719.0,14183,404,190,11,273.24,271.56,270.21,268.73,13469,19769,1.87,1.29,0.58,69.73,72.77,52.07,278.58,270.21,261.84,0.5715,-0.67,0.44,0.82,MACD多頭 | KD死叉
2026-01-30,270.93,271.41,265.18,268.54,16968,2505.0,-175.0,62.0,2392.0,14141,412,311,36,273.24,270.65,270.36,268.57,14441,19481,1.51,1.34,0.17,53.18,67.6,49.24,278.49,270.36,262.22,0.3883,-1.72,-0.67,1.17,MACD多頭 | KD死叉
2026-02-02,268.06,268.06,260.38,261.82,16450,-2662.0,229.0,924.0,-1509.0,13915,442,397,80,270.55,269.78,270.12,268.26,14078,19030,0.68,1.21,-0.53,31.28,51.4,43.3,278.97,270.12,261.27,0.0313,-3.23,-3.07,1.17,MACD空頭 | KD死叉
2026-02-03,267.1,269.49,260.86,265.18,13650,3518.0,-3153.0,22.0,387.0,13834,427,186,25,268.44,269.69,269.85,268.09,14604,18533,0.29,1.02,-0.73,22.3,35.59,46.76,278.97,269.85,260.73,0.2437,-1.21,-1.73,0.93,MACD空頭 | KD死叉
2026-02-04,263.26,267.1,261.34,266.62,9611,640.0,-572.0,19.0,87.0,13871,409,182,10,266.71,269.98,269.66,267.87,13533,18075,0.09,0.84,-0.74,21.16,24.92,48.21,278.89,269.66,260.44,0.3351,-0.03,-1.13,0.71,MACD空頭 | KD死叉
2026-02-05,264.22,269.97,260.86,261.82,11298,-972.0,-227.0,-104.0,-1303.0,14020,365,390,2,264.8,269.02,269.66,267.58,13595,17443,-0.44,0.58,-1.03,21.16,21.54,43.9,278.89,269.66,260.44,0.075,-1.13,-2.91,0.83,MACD空頭 | KD死叉 | 外投同步拋售
2026-02-06,262.3,268.54,257.51,268.06,18269,5025.0,643.0,-239.0,5429.0,13604,375,214,38,264.7,268.97,269.5,267.44,13856,15888,-0.36,0.39,-0.75,28.63,23.65,50.14,278.71,269.49,260.28,0.4221,1.27,-0.53,1.32,MACD空頭 | KD金叉 | 法人強勢買超 | 外投同步買進
2026-02-09,272.37,273.33,269.97,272.37,12412,5887.0,-71.0,224.0,6040.0,13299,363,262,9,266.81,268.68,269.66,267.42,13048,15478,0.05,0.32,-0.27,40.04,29.94,53.95,278.96,269.66,260.36,0.6455,2.08,1.0,0.95,MACD空頭 | KD金叉 | 法人強勢買超
2026-02-10,273.33,275.25,270.93,273.33,15107,6701.0,-74.0,71.0,6698.0,13115,361,124,3,268.44,268.44,269.95,267.51,13339,15391,0.45,0.35,0.1,65.79,44.82,54.78,279.33,269.95,260.57,0.6801,1.82,1.25,1.13,MACD多頭 | KD金叉 | 法人強勢買超
2026-02-11,274.29,274.77,269.49,274.29,16235,5351.0,42.0,45.0,5438.0,12895,361,251,4,269.97,268.34,269.95,267.67,14664,14815,0.83,0.45,0.39,81.71,62.51,55.64,279.33,269.95,260.57,0.7312,1.6,1.61,1.11,MACD多頭 | KD超買 | 法人強勢買超 | 外投同步買進
2026-02-23,276.21,276.69,270.93,271.89,20794,2181.0,-248.0,-38.0,1895.0,12977,363,249,7,271.99,268.39,269.97,267.89,16563,15081,0.93,0.54,0.39,84.72,77.41,52.93,279.38,269.97,260.57,0.6019,-0.04,0.71,1.26,MACD多頭 | KD超買
2026-02-24,274.77,274.77,270.45,272.37,13328,1832.0,66.0,112.0,2010.0,12970,353,341,9,272.85,268.77,269.71,268.16,15575,14571,1.04,0.64,0.4,82.35,82.93,53.42,278.48,269.71,260.94,0.6516,-0.18,0.99,0.86,MACD多頭 | KD死叉 | KD超買 | 外投同步買進
2026-02-25,273.81,286.76,273.81,285.32,48175,21520.0,-9.0,786.0,22297.0,13795,389,2341,49,275.44,271.12,270.45,268.54,22728,16185,2.14,0.94,1.2,82.51,83.19,64.22,281.67,270.45,259.24,1.1628,3.59,5.5,2.12,MACD多頭 | KD死叉 | KD超買 | 法人強勢買超
2026-02-26,289.63,289.63,278.13,279.56,24333,-2563.0,34.0,-304.0,-2833.0,14269,346,1048,6,276.69,272.56,271.12,268.88,24573,16728,2.52,1.26,1.27,80.4,81.75,57.8,282.85,271.13,259.4,0.8598,1.04,3.11,0.99,MACD多頭 | KD死叉 | KD超買
2026-03-02,279.56,289.63,277.17,288.68,43986,27139.0,483.0,389.0,28011.0,13020,474,519,155,279.56,274.77,272.37,269.34,30123,18185,3.52,1.71,1.81,86.92,83.28,63.94,285.95,272.37,258.8,1.1007,3.26,5.99,1.46,MACD多頭 | KD超買 | 法人強勢買超 | 外投同步買進
2026-03-03,289.63,289.63,281.0,282.44,21602,2877.0,204.0,235.0,3316.0,12481,469,432,18,281.67,276.83,272.92,269.65,30285,18478,3.76,2.12,1.64,76.66,81.33,57.75,287.21,272.92,258.64,0.833,0.27,3.49,0.71,MACD多頭 | KD死叉 | 外投同步買進
2026-03-04,277.17,277.65,269.49,269.49,31456,-9791.0,157.0,-281.0,-9915.0,12796,440,849,33,281.1,276.97,272.97,269.68,33910,19446,2.88,2.27,0.61,53.78,72.46,47.47,287.2,272.97,258.74,0.3777,-4.13,-1.27,0.93,MACD多頭 | KD死叉 | 法人強勢賣超
2026-03-05,276.21,281.0,274.29,277.65,19505,-1630.0,167.0,-20.0,-1483.0,12529,346,178,20,279.56,277.5,273.09,269.81,28176,19508,2.8,2.38,0.42,34.94,55.13,53.13,287.44,273.09,258.74,0.6588,-0.68,1.67,0.69,MACD多頭 | KD死叉
2026-03-06,275.25,277.17,270.93,277.17,12786,-2373.0,-100.0,-3.0,-2476.0,12532,342,188,17,279.09,277.89,273.16,269.92,25867,19596,2.67,2.44,0.24,26.22,38.31,52.77,287.59,273.16,258.74,0.6389,-0.69,1.47,0.49,MACD多頭 | KD死叉 | 外投同步拋售
2026-03-09,261.34,270.45,260.86,270.45,17989,-5045.0,570.0,-173.0,-4648.0,12672,320,388,30,275.44,277.5,272.92,269.84,20668,19747,2.01,2.35,-0.35,37.33,32.83,47.88,287.36,272.92,258.49,0.4143,-1.81,-0.91,0.87,MACD空頭 | KD金叉
2026-03-10,274.29,275.73,268.06,270.93,16300,-2160.0,-60.0,386.0,-1834.0,12949,310,625,24,273.14,277.41,272.9,269.74,19607,20013,1.5,2.18,-0.68,35.49,33.01,48.25,287.35,272.9,258.45,0.4319,-0.81,-0.72,0.83,MACD空頭 | KD金叉 | 外投同步拋售
2026-03-11,271.41,278.13,271.41,277.17,17823,5802.0,-31.0,467.0,6238.0,12493,304,254,13,274.67,277.89,273.33,269.69,16881,20055,1.58,2.06,-0.48,41.68,38.16,52.92,287.75,273.33,258.91,0.6332,0.91,1.4,1.06,MACD空頭 | KD金叉 | 法人強勢買超
2026-03-12,277.65,278.61,272.85,276.69,14203,-1755.0,351.0,-119.0,-1523.0,12484,327,126,29,274.48,277.02,274.07,269.59,15820,19943,1.59,1.97,-0.38,48.91,42.02,52.52,287.49,274.07,260.66,0.5975,0.81,0.96,0.9,MACD空頭 | KD金叉
2026-03-13,274.29,278.13,271.89,277.17,9844,-253.0,383.0,-49.0,81.0,12439,288,68,0,274.48,276.78,274.67,269.45,15232,19753,1.62,1.9,-0.28,56.13,48.91,52.9,287.47,274.67,261.87,0.5975,0.98,0.91,0.65,MACD空頭 | KD金叉
2026-03-16,278.13,280.04,275.73,277.17,14489,1150.0,-219.0,68.0,999.0,12854,275,635,0,275.83,275.63,275.2,269.32,14532,19997,1.62,1.84,-0.22,64.23,56.42,52.9,287.46,275.2,262.94,0.5803,0.49,0.72,1.0,MACD空頭 | KD金叉
2026-03-17,278.61,280.52,276.21,277.17,13889,442.0,-336.0,84.0,190.0,12683,272,168,2,277.07,275.11,275.97,269.21,14050,20126,1.6,1.79,-0.19,72.89,64.42,52.9,286.5,275.97,265.43,0.557,0.04,0.43,0.99,MACD空頭 | KD金叉
2026-03-18,280.04,282.92,279.56,281.0,18393,4997.0,-5.0,203.0,5195.0,12473,267,167,1,277.84,276.26,276.62,269.21,14164,20132,1.88,1.81,0.07,84.42,73.85,56.35,286.68,276.62,266.55,0.7178,1.14,1.58,1.3,MACD多頭 | KD超買 | 法人強勢買超
2026-03-19,278.61,280.04,274.29,274.77,10175,-2968.0,3.0,17.0,-2948.0,12600,231,283,0,277.46,275.97,276.74,269.19,13358,20021,1.57,1.76,-0.19,78.44,78.58,49.94,286.65,276.74,266.82,0.4008,-0.97,-0.71,0.76,MACD空頭 | KD死叉
2026-03-20,274.29,276.21,269.49,271.89,13088,463.0,-442.0,-11.0,10.0,12650,173,346,9,276.4,275.44,276.66,269.14,14007,19920,1.09,1.63,-0.54,60.04,74.3,47.27,286.7,276.66,266.63,0.2622,-1.63,-1.72,0.93,MACD空頭 | KD死叉
2026-03-23,267.1,270.93,264.22,268.54,15239,-866.0,6.0,-152.0,-1012.0,11502,1,150,0,274.67,275.25,276.38,269.06,14157,19870,0.43,1.39,-0.96,37.31,58.6,44.3,287.01,276.38,265.74,0.1315,-2.23,-2.84,1.08,MACD空頭 | KD死叉
2026-03-24,271.41,273.33,269.49,269.97,10220,2203.0,-157.0,-16.0,2030.0,11401,0,90,0,273.23,275.15,276.28,269.2,13423,19341,0.02,1.12,-1.09,26.54,41.3,45.86,287.12,276.28,265.44,0.2088,-1.19,-2.28,0.76,MACD空頭 | KD死叉
2026-03-25,274.77,276.21,270.93,273.33,9142,706.0,-248.0,73.0,531.0,11260,0,50,0,271.7,274.77,276.33,269.52,11573,19132,-0.03,0.89,-0.92,34.19,32.68,49.45,287.1,276.33,265.56,0.3608,0.6,-1.09,0.79,MACD空頭 | KD金叉
2026-03-26,275.25,279.09,272.37,275.25,11205,4300.0,-167.0,143.0,4276.0,10946,0,102,0,271.8,274.63,275.82,269.95,11779,17283,0.08,0.73,-0.64,46.15,35.63,51.44,285.73,275.82,265.92,0.471,1.27,-0.21,0.95,MACD空頭 | KD金叉
2026-03-27,271.89,277.65,270.45,277.17,12806,306.0,67.0,42.0,415.0,11080,26,310,26,272.85,274.63,275.7,270.33,11722,16707,0.32,0.65,-0.32,58.98,46.44,53.41,285.48,275.7,265.93,0.5749,1.58,0.53,1.09,MACD空頭 | KD金叉 | 外投同步買進
2026-03-30,270.45,272.85,269.01,269.49,17247,-5285.0,172.0,49.0,-5064.0,11574,15,727,5,273.04,273.86,274.75,270.56,12124,15370,-0.1,0.5,-0.6,52.14,52.42,45.47,282.77,274.75,266.72,0.1725,-1.3,-1.91,1.42,MACD空頭 | KD死叉 | 法人強勢賣超
2026-03-31,268.54,272.85,266.62,267.1,16654,-2001.0,270.0,143.0,-1588.0,11550,39,172,27,272.47,272.85,273.98,270.78,13411,15123,-0.63,0.27,-0.9,38.55,49.89,43.31,281.84,273.98,266.12,0.0623,-1.97,-2.51,1.24,MACD空頭 | KD死叉
2026-04-01,275.25,279.09,273.33,278.61,18175,4860.0,1128.0,484.0,6472.0,10860,72,167,55,273.52,272.61,274.43,271.2,15217,14459,-0.11,0.19,-0.31,47.72,46.13,54.51,282.25,274.43,266.62,0.767,1.86,1.52,1.19,MACD空頭 | KD金叉 | 法人強勢買超 | 外投同步買進
2026-04-02,278.61,279.56,272.85,272.85,11027,-4649.0,1038.0,-30.0,-3641.0,10970,43,212,15,273.04,272.42,274.19,271.55,15182,14035,-0.17,0.12,-0.29,57.08,47.78,49.26,281.89,274.19,266.5,0.4127,-0.07,-0.49,0.73,MACD空頭 | KD金叉
2026-04-07,275.25,277.65,272.37,277.17,8886,469.0,421.0,25.0,915.0,10782,49,45,13,273.04,272.95,274.19,271.96,14398,13840,0.13,0.12,0.01,78.19,60.99,52.92,281.89,274.19,266.5,0.6933,1.51,1.09,0.62,MACD多頭 | KD金叉 | 外投同步買進
2026-04-08,282.92,294.91,281.48,294.91,52428,33611.0,219.0,1846.0,35676.0,10572,132,1128,88,278.13,275.59,275.42,272.68,21434,15562,1.78,0.46,1.33,79.26,71.51,64.3,287.26,275.42,263.57,1.3227,6.03,7.08,2.45,MACD多頭 | KD金叉 | 法人強勢買超 | 外投同步買進
2026-04-09,292.03,301.14,282.92,300.18,45879,14889.0,420.0,-116.0,15193.0,10217,432,1229,351,284.74,278.61,276.88,273.33,27279,17041,3.48,1.06,2.42,92.92,83.46,66.87,292.89,276.88,260.87,1.2279,5.42,8.42,1.68,MACD多頭 | KD超買 | 法人強勢買超 | 外投同步買進
2026-04-10,302.1,314.09,299.23,308.34,37845,11030.0,1345.0,542.0,12917.0,9489,742,719,352,290.69,282.11,278.44,274.04,31213,18042,5.42,1.93,3.49,95.04,89.07,70.41,299.75,278.44,257.12,1.2014,6.07,10.74,1.21,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超 | 外投同步買進
2026-04-13,306.9,307.38,300.18,305.94,16490,-239.0,250.0,-8.0,3.0,9760,730,644,36,297.31,285.18,279.9,274.7,32306,18156,6.68,2.88,3.8,89.31,92.42,68.1,304.48,279.9,255.33,1.0298,2.9,9.3,0.51,MACD多頭 | KD死叉 | KD超買
2026-04-14,307.86,316.01,307.86,309.77,20045,2849.0,-710.0,156.0,2295.0,9139,925,478,206,303.83,288.44,281.53,275.35,34537,18666,7.9,3.89,4.02,86.03,90.13,69.8,309.44,281.53,253.62,1.0059,1.96,10.03,0.58,MACD多頭 | KD死叉 | KD超買
2026-04-15,310.73,311.69,294.43,295.87,33057,-8943.0,-1351.0,-468.0,-10762.0,9902,866,1400,54,304.02,291.07,282.47,275.78,30663,19594,7.66,4.64,3.02,74.68,83.34,57.77,311.01,282.47,253.93,0.7348,-2.68,4.74,1.08,MACD多頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2026-04-16,301.62,305.46,298.27,305.46,18098,7637.0,-748.0,193.0,7082.0,9531,910,279,51,305.08,294.91,283.88,276.5,25107,19805,8.15,5.34,2.81,72.35,77.69,62.56,314.07,283.88,253.69,0.8574,0.12,7.6,0.72,MACD多頭 | KD死叉 | 法人強勢買超
2026-04-17,306.9,314.09,304.5,309.77,19570,9627.0,-1518.0,186.0,8295.0,9276,934,320,35,305.36,298.03,285.32,277.14,21452,19864,8.78,6.03,2.75,71.79,72.94,64.51,317.6,285.32,253.04,0.8787,1.44,8.57,0.91,MACD多頭 | KD死叉 | 法人強勢買超
2026-04-20,306.9,316.97,306.9,315.53,18864,6946.0,-77.0,162.0,7031.0,9128,1016,401,89,307.28,302.29,287.36,277.92,21927,20298,9.64,6.75,2.89,85.82,76.65,66.99,321.9,287.36,252.81,0.9078,2.68,9.8,0.86,MACD多頭 | KD超買 | 法人強勢買超
2026-04-21,319.37,327.04,318.41,326.08,23952,6444.0,-144.0,524.0,6824.0,9238,1059,799,70,310.54,307.18,290.07,278.89,22708,20841,11.04,7.61,3.43,93.16,83.59,70.98,327.85,290.07,252.28,0.9765,5.0,12.41,1.05,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超
2026-04-22,328.0,330.87,319.84,321.28,17860,-1598.0,-712.0,125.0,-2185.0,9123,1006,463,6,315.62,309.82,292.7,279.68,19669,20972,11.63,8.41,3.22,89.15,89.38,67.01,331.51,292.7,253.9,0.8682,1.79,9.76,0.91,MACD多頭 | KD死叉 | KD超買 | 外投同步拋售
2026-04-23,323.68,325.12,304.02,308.82,26594,-2629.0,-440.0,-682.0,-3751.0,9114,959,594,11,316.3,310.69,294.65,280.3,21368,21791,10.96,8.92,2.04,70.33,84.21,57.95,332.54,294.65,256.75,0.687,-2.36,4.81,1.24,MACD多頭 | KD死叉 | 外投同步拋售
2026-04-24,311.69,313.13,304.98,309.77,17980,5908.0,-2403.0,-286.0,3219.0,9541,955,646,11,316.3,310.83,296.47,280.84,21050,22233,10.39,9.22,1.18,51.76,70.41,58.41,333.54,296.47,259.39,0.6794,-2.06,4.49,0.85,MACD多頭 | KD死叉
2026-04-27,314.57,315.05,306.42,312.17,16104,265.0,-268.0,128.0,125.0,9765,988,480,34,315.62,311.45,298.31,281.53,20498,22478,10.02,9.38,0.64,43.42,55.17,59.62,334.61,298.31,262.02,0.6909,-1.09,4.65,0.79,MACD多頭 | KD死叉
2026-04-28,315.05,316.49,304.5,307.86,15525,-5802.0,-283.0,-210.0,-6295.0,9974,1002,547,51,311.98,311.26,299.85,282.23,18813,22614,9.27,9.36,-0.09,40.07,45.08,56.45,334.96,299.85,264.74,0.6141,-1.32,2.67,0.83,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
